bpt lgm_tot_p50 sfr_tot_p50 color_gr type
0             -1.7403866603  1.1611099025 -1.7836643832 unmatched    
0              0.4570234992  0.5923675488 -0.7660673069 unmatched    
0              0.3724330921  1.4280250529 -0.4316664494 unmatched    
0             -0.3410672844  1.2748397837 -0.4568796553 unmatched    
0             -1.6979095419  1.3185907746 -1.8731760825 unmatched    
1              0.4577208394 -0.7899725122  0.8335840574 unmatched    
0             -0.3432805818  1.6191568751 -0.6619277891 unmatched    
0             -0.2482603897 -0.4532475364 -0.2794640995 unmatched    
0              0.1765714326  1.0658239177 -0.5035983918 unmatched    
0             -0.5059730995  0.9166596927 -0.3671802898 unmatched    
0             -0.6075119071  1.1267475023 -0.5931455955 unmatched    
0             -1.9977961786  1.2390254135 -1.8731456501 unmatched    
0             -1.7312302793  1.0848748416 -1.2667911270 unmatched    
0             -0.6328587101  0.6286809541 -0.5428358411 unmatched    
0              0.0459565675  1.7791211924 -1.0044084368 unmatched    
0             -1.7881999477  1.0595968172 -1.7846990833 unmatched    
0             -0.8744719554  1.5845248125 -1.8998500414 unmatched    
1             -0.5393544752 -1.2368689715  0.4868783844 unmatched    
0              0.6391202680  0.0380185438  1.0806592731 unmatched    
0             -0.1412338173  0.9021193111 -0.2923674178 unmatched    
0              0.3306533139  1.2343798231 -0.5569767419 unmatched    
1              0.3707049009 -0.4263975643 -1.2319917294 unmatched    
0             -0.3845449345  0.0390475964 -0.0976155640 unmatched    
0             -0.2607215572  1.7124074498 -1.2629617223 unmatched    
1             -0.3141135668 -0.7576155597  0.5061268488 unmatched    
0              0.3123708711 -0.1434367926 -0.9498026484 unmatched    
0             -0.8336927089  1.2862408346 -1.6217794724 unmatched    
0             -2.2082019307  1.1238702096 -2.0957989012 unmatched    
0              0.3660660722  1.6196640701 -0.6605684773 unmatched    
0             -0.2202455022 -1.3016096514  0.5274447132 unmatched    
0             -1.3036090959  0.4095067798 -0.9711915217 unmatched    
0              0.2133182331  1.3779798966 -0.6065764080 unmatched    
1              0.0279469969 -1.0272678804  0.4194250702 unmatched    
0             -0.4156826936  1.2490638717 -0.7889727259 unmatched    
0             -0.7338820924  0.7417429648 -1.3117447869 unmatched    
0             -0.3747518515  1.2894808648 -0.4377224880 unmatched    
1             -0.1784960432 -0.8866659696  0.4007041001 unmatched    
0             -0.4584933226  0.9370544285 -0.9358798461 unmatched    
0              0.0292204009  1.5663255886 -1.5344031100 unmatched    
0             -0.1876524242  1.8959498338 -1.4776772009 unmatched    
0             -1.0883735045  1.2757589313 -1.1741093907 unmatched    
0             -1.2002511397  0.9935724671 -1.3437190476 unmatched    
0             -0.7727815520  1.4904155252 -2.0710979733 unmatched    
0             -1.8787329067  0.9340894158 -1.1721870803 unmatched    
0              0.4247942509  0.6345834396  0.7810831734 unmatched    
0             -1.4399542789  1.1147967989 -1.2395237372 unmatched    
1              0.8077250185 -0.7907069123  0.5776530264 unmatched    
0              0.4168809547  1.5723965015 -0.6581034566 unmatched    
0              0.7267425893  1.2898128748  0.2179223057 unmatched    
0              0.0606613515  1.6879041154 -1.4869337088 unmatched    
0             -1.8637552504  1.1001610728 -1.7059553655 unmatched    
0              0.7533324771  1.3330506782 -0.4254937535 unmatched    
0             -1.0037830974  0.8003001748 -1.2183123859 unmatched    
0              0.3955362785  2.2394455702 -0.4992465651 unmatched    
1              1.0384536916 -0.3664655472  0.8110590428 unmatched    
0              0.3359894830  0.2746528245  0.3976862249 unmatched    
0              0.3837421322  1.3572512000 -1.0236163247 unmatched    
0              0.1349129311  1.5454933620 -1.5217888990 unmatched    
1              0.3519373518  1.2691866883 -0.4240330004 unmatched    
0             -0.0980593586  1.7096275671 -0.4903349572 unmatched    
0             -1.5549851049  1.4780579693 -1.9395591922 unmatched    
0             -2.0359346278  1.1610050975 -1.6916623029 unmatched    
1              0.1716597316 -0.7080435559  0.4095954197 unmatched    
0             -0.7978251635  0.5290997490 -0.7159756511 unmatched    
0             -2.2878048388  0.7947564744 -2.2571563179 unmatched    
1              1.1110983566 -1.4624062888  1.2162455574 unmatched    
0             -2.0452213811  1.0601858672 -1.7614589084 unmatched    
0             -1.3624888703  0.6220110461 -1.0549667221 unmatched    
0             -0.6648150861  1.0762117260 -1.0178747538 unmatched    
1             -1.6520973178  1.2438146963 -1.7780039653 unmatched    
0             -0.7320932630  1.7302225161 -0.0358987486 unmatched    
0             -1.1264240281  1.1766702587 -1.1348313649 unmatched    
0              0.9423420104  1.0638425675  0.1330515405 unmatched    
0              0.6336325032  1.1805783890  0.2273208312 unmatched    
0             -0.4841129979  1.2799878516 -0.5735319429 unmatched    
0             -2.1522509854  0.6806530181 -1.4275703289 unmatched    
0             -2.0435720197  0.9670888153 -1.8172008381 unmatched    
0             -1.0586001067  1.1717673733 -1.3122418487 unmatched    
0             -2.0548052620  1.0222284768 -1.7873872746 unmatched    
0              0.3803463882 -0.6305630750  0.3527427091 unmatched    
0             -1.5474962768  1.3080543012 -1.3406403077 unmatched    
0             -0.7306379441  1.9622900014 -0.5136359968 unmatched    
0             -0.6990453978  0.9027637599 -0.8645413347 unmatched    
1              1.3011084216 -0.5523073940  0.4113199198 unmatched    
0              0.1786634534  1.1630647326 -0.2081205159 unmatched    
0             -0.6772459345  1.1960075477 -0.8659564391 unmatched    
0              0.5410984808  2.2073818677 -0.3560217597 unmatched    
0             -0.1286210541  1.4597080404 -0.6823022506 unmatched    
0              0.4330410576 -0.8993267206  0.2691906792 unmatched    
0              0.0353448677  0.8087543689  0.1612572612 unmatched    
0              1.3310334151  1.3814746719 -0.2184015798 unmatched    
0              1.1342318622  0.8118609067 -0.5238815562 unmatched    
0             -1.2324803880  1.2969982654 -1.6566397347 unmatched    
0             -0.8987879075  1.1282230600 -0.9734942365 unmatched    
0              1.0058302945 -0.5466565935  0.3594682594 unmatched    
0             -1.6065579660  1.0739854483 -1.2748861333 unmatched    
0              0.8471399035  0.6835931683 -0.0296093953 unmatched    
1             -0.3859699342 -1.2808959999  0.5990571159 unmatched    
1             -0.7255746474  0.1037217214 -0.2701822313 unmatched    
0             -0.0724396833  1.6434783945 -1.6666063309 unmatched    
0             -1.3788005688  1.3363394134 -1.1833963310 unmatched    
0             -1.6621632731  0.8916805028 -1.3535842025 unmatched    
0              2.0058162467 -0.4906458392  0.7313212015 unmatched    
0             -1.9021392846  1.2879878397 -2.1088695976 unmatched    
0              1.2235520555  1.5131718545 -0.3781410096 unmatched    
0             -2.0153630897  1.3399202512 -2.0667106422 unmatched    
0             -1.0457751095  1.1627244351 -1.2517321834 unmatched    
1             -0.0173194826 -0.5706010954  0.5205365687 unmatched    
0              0.2340565265 -1.3309729037  0.6534701661 unmatched    
0             -0.6740321054  1.3608950228 -1.6564520685 unmatched    
0             -1.8983797109  1.2251855424 -1.7932556470 unmatched    
0             -0.0311146923  0.8110810784 -0.2600888336 unmatched    
0             -2.5220626601  1.2903755324 -2.4270753703 unmatched    
0              0.2641634348 -0.9807163518  0.4871624197 unmatched    
0             -1.4828255462  1.1328666103 -1.4058771320 unmatched    
0              0.4204282944  0.8267167998  0.0180578162 unmatched    
1              0.2161075942 -1.1317031384  0.8015387879 unmatched    
0             -1.7843190975  1.0557180119 -1.3830579381 unmatched    
0             -1.5415840440  1.2116871164 -1.3793147584 unmatched    
0             -0.7877288891  1.6284344133 -0.4182204207 unmatched    
0             -0.6687868938  1.8838031629 -2.3454050744 unmatched    
0             -1.5820904182  0.9400322550 -1.2933433564 unmatched    
0             -0.8025549497  1.3493246519 -1.2567890264 unmatched    
1             -0.1180396734  0.0995430360  0.4186033967 unmatched    
0             -1.2536431493  0.9899535068 -0.6733957148 unmatched    
0              1.0805669803  2.1249378114 -0.3841463275 unmatched    
0             -0.4734709789  1.2546548746 -0.5711379310 unmatched    
0             -1.3209819644  1.3711414336 -1.4459362549 unmatched    
0             -0.0418476687  0.4185606830  0.1807644006 unmatched    
0             -0.7183890106  1.6215142228 -1.9983950780 unmatched    
0              1.0436382649 -0.8532354670  0.6222110658 unmatched    
0              0.2843256645  1.2453758064  0.1214314531 unmatched    
0              0.7520893923  1.4325001758 -0.7553551181 unmatched    
1             -0.6814299761 -0.4847311138  0.4094584741 unmatched    
0              0.1880623876 -0.9241904975  0.5969775717 unmatched    
0              0.9139936123  1.8022164167 -0.6871917156 unmatched    
0             -0.0012200180  1.2845477619 -0.9010500162 unmatched    
1              0.2040405756 -0.5100016157  1.3752038901 unmatched    
0              2.1011396302 -0.3390464151  0.6159166404 unmatched    
0             -1.1031995651  1.6777880096 -2.0430241261 unmatched    
1              0.0850076228  1.3031834184 -0.5978017457 unmatched    
0             -0.1702189173  0.9783853035 -0.6166292292 unmatched    
0             -0.8635873833  0.9706607026 -0.6927050439 unmatched    
0             -0.9877745902  1.2523746645 -1.2271377688 unmatched    
0             -1.4220963041  0.5652273868 -0.9630457947 unmatched    
0             -0.4922385280  0.3218398131 -0.0800459512 unmatched    
0             -0.2899188913  1.5150013521 -1.1777764895 unmatched    
0             -1.5272127705  1.3481360968 -1.6096318908 unmatched    
0              0.4059963826  1.0661528677  0.2979441824 unmatched    
0             -0.5168879907  1.7945017736 -0.5659339983 unmatched    
0             -1.0263102201  1.3204119847 -0.9372746624 unmatched    
0             -0.4992422499  1.5916227380 -1.5234373182 unmatched    
0              0.4770341331  0.9005578950  0.0886710232 unmatched    
0             -0.3615630246  1.5316251859 -1.2473296361 unmatched    
0             -0.8609192987  1.5894085728 -1.6938838648 unmatched    
0             -0.5874406349  1.5846937500 -0.1509584097 unmatched    
0              0.1744794118  1.1952658801 -0.5518894666 unmatched    
0             -1.2911176092  1.0074915157 -1.4160212503 unmatched    
0             -2.0650440363  1.2267249775 -2.0667157142 unmatched    
0             -0.3744789792  1.3475110918 -0.8555029253 unmatched    
0              0.2090735532  1.4339549509 -1.4484469242 unmatched    
0             -0.3586220678  1.2703553534 -0.4945751986 unmatched    
0             -0.4840523596  1.5168680798 -0.7019311194 unmatched    
0             -0.8346629215  1.5672272686 -1.5448261915 unmatched    
1             -0.1567268990 -0.5812039962  0.1692761867 unmatched    
0             -1.3487846179  1.7377021767 -2.4392686004 unmatched    
0             -1.8232488762  1.1752195636 -1.5486961726 unmatched    
0             -0.9625187447  1.3751444239 -1.1825645133 unmatched    
1             -0.8339655812  0.9425767727 -0.7195413086 unmatched    
0              0.0178507225  0.9503704658  0.2346601008 unmatched    
0              0.0237932744  1.1854105118 -1.0992356541 unmatched    
0             -1.1385213659  0.7129981131 -1.2812160631 unmatched    
0             -0.1368678608  1.1063846033 -0.5469847855 unmatched    
0             -0.1704917896  1.3798596293 -1.1552565470 unmatched    
0             -0.5363528801  1.1507441517 -0.6215339103 unmatched    
0             -0.2780337875  0.9996334351  0.0061942700 unmatched    
0              0.1194501685  0.6656746995  0.0171600618 unmatched    
0             -1.2025553945  1.2060454959 -1.3750593008 unmatched    
0             -1.7434185745  0.8145238846 -1.1480136466 unmatched    
0             -1.3127654769  0.9164721912 -0.7988023765 unmatched    
0             -1.3707356770  0.4688807294 -1.2090913825 unmatched    
0             -0.0840519148  0.8549330199 -0.7461087543 unmatched    
0             -2.0214542054  1.2437007113 -1.7222975400 unmatched    
0             -0.7228459246 -1.0245954802  0.4336369799 unmatched    
0             -0.7148719901  1.2872415821 -1.3295426423 unmatched    
0              0.5329426316  0.9327234827  0.5929909332 unmatched    
0              0.0217618919  0.8862262436 -0.1289558172 unmatched    
0             -1.4446234268  0.7423570559 -1.2839854074 unmatched    
